PurchaseOrderID,PurchaseOrderDetailID,EmployeeID,VendorID,ShipMethodID,ProductID,DueDate,OrderQty,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,Status,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,NationalIDNumber,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,Title,FirstName,MiddleName,LastName,Suffix,PhoneNumber,PhoneNumberType,EmailAddress,EmailPromotion,AddressLine1,City,StateProvinceName,PostalCode,CountryRegionName,ProductName,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,ProductSize,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,AccountNumber,Vendorname,VendorCreditRating,PreferredVendorStatus,VendorActiveFlag,AddressType,VendorAddressLine,VendorCity,VendorStateProvinceName,VendorPostalCode,VendorCountryRegionName,ProductCategoryID,ProductSubcategoryName,ProductCategoryName,ProductModelName
55,122,251,1500,1,358,2/7/2012 0:00,60,6.9825,418.95,60,0,60,4,1/24/2012 0:00,2/2/2012 0:00,418.95,33.516,10.4738,462.9398,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,HL Grip Tape,GT-2908,FALSE,FALSE,,800,600,0,0,,,,,0,,,,,,4/30/2008 0:00,,,MORGANB0001,Morgan Bike Accessories,1,TRUE,TRUE,Main Office,9098 Story Lane,Albany,New York,12210,United States,,,,
56,123,253,1656,4,375,2/7/2012 0:00,3,43.2705,129.8115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,525.7665,42.0613,13.1442,580.972,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Hex Nut 5,HN-1024,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,MOUNTAIN0001,Mountain Works,1,FALSE,TRUE,Main Office,8 Rogers Ave.,Everett,Washington,98201,United States,,,,
56,124,253,1656,4,376,2/7/2012 0:00,3,47.544,142.632,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,525.7665,42.0613,13.1442,580.972,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Hex Nut 6,HN-1032,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,MOUNTAIN0001,Mountain Works,1,FALSE,TRUE,Main Office,8 Rogers Ave.,Everett,Washington,98201,United States,,,,
56,125,253,1656,4,377,2/7/2012 0:00,3,43.2705,129.8115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,525.7665,42.0613,13.1442,580.972,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Hex Nut 16,HN-1213,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,MOUNTAIN0001,Mountain Works,1,FALSE,TRUE,Main Office,8 Rogers Ave.,Everett,Washington,98201,United States,,,,
56,126,253,1656,4,378,2/7/2012 0:00,3,41.1705,123.5115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,525.7665,42.0613,13.1442,580.972,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Hex Nut 17,HN-1220,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,MOUNTAIN0001,Mountain Works,1,FALSE,TRUE,Main Office,8 Rogers Ave.,Everett,Washington,98201,United States,,,,
57,127,255,1572,1,356,2/7/2012 0:00,60,3.381,202.86,60,0,60,4,1/24/2012 0:00,2/2/2012 0:00,461.79,36.9432,11.5448,510.278,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,LL Grip Tape,GT-0820,FALSE,FALSE,,800,600,0,0,,,,,0,,L ,,,,4/30/2008 0:00,,,NATIONAL0001,National Bike Association,1,TRUE,TRUE,Main Office,90 Trujillo,Sedro Woolley,Washington,98284,United States,,,,
57,128,255,1572,1,357,2/7/2012 0:00,60,4.3155,258.93,60,0,60,4,1/24/2012 0:00,2/2/2012 0:00,461.79,36.9432,11.5448,510.278,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,ML Grip Tape,GT-1209,FALSE,FALSE,,800,600,0,0,,,,,0,,M ,,,,4/30/2008 0:00,,,NATIONAL0001,National Bike Association,1,TRUE,TRUE,Main Office,90 Trujillo,Sedro Woolley,Washington,98284,United States,,,,
58,129,256,1562,4,375,2/7/2012 0:00,3,43.2705,129.8115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,630.378,50.4302,15.7595,696.5677,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Hex Nut 5,HN-1024,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,NORSTAN0001,Norstan Bike Hut,1,TRUE,TRUE,Main Office,68 Filling Ave.,Beaverton,Oregon,97005,United States,,,,
58,130,256,1562,4,376,2/7/2012 0:00,3,41.1705,123.5115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,630.378,50.4302,15.7595,696.5677,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Hex Nut 6,HN-1032,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,NORSTAN0001,Norstan Bike Hut,1,TRUE,TRUE,Main Office,68 Filling Ave.,Beaverton,Oregon,97005,United States,,,,
58,131,256,1562,4,377,2/7/2012 0:00,3,45.444,136.332,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,630.378,50.4302,15.7595,696.5677,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Hex Nut 16,HN-1213,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,NORSTAN0001,Norstan Bike Hut,1,TRUE,TRUE,Main Office,68 Filling Ave.,Beaverton,Oregon,97005,United States,,,,
58,132,256,1562,4,378,2/7/2012 0:00,3,41.1705,123.5115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,630.378,50.4302,15.7595,696.5677,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Hex Nut 17,HN-1220,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,NORSTAN0001,Norstan Bike Hut,1,TRUE,TRUE,Main Office,68 Filling Ave.,Beaverton,Oregon,97005,United States,,,,
58,133,256,1562,4,379,2/7/2012 0:00,3,39.0705,117.2115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,630.378,50.4302,15.7595,696.5677,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Hex Nut 7,HN-1224,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,NORSTAN0001,Norstan Bike Hut,1,TRUE,TRUE,Main Office,68 Filling Ave.,Beaverton,Oregon,97005,United States,,,,
59,134,259,1662,2,490,2/7/2012 0:00,3,12.3585,37.0755,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,37.0755,2.966,0.9269,40.9684,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,LL Nipple,NI-4127,FALSE,FALSE,,1000,750,0,0,,,,,0,,L ,,,,4/30/2008 0:00,,,NORTHERN0001,Northern Bike Travel,3,TRUE,TRUE,Main Office,3427 C Del Rio Ln,Anacortes,Washington,98221,United States,,,,
60,135,260,1682,4,513,2/7/2012 0:00,550,39.1965,21558.075,550,0,550,4,1/24/2012 0:00,2/2/2012 0:00,21558.075,1724.646,538.9519,23821.6729,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Touring Rim,RM-T801,FALSE,FALSE,,800,600,0,0,,,G  ,460,0,,,,,,4/30/2008 0:00,,,PREMIER0001,"Premier Sport, Inc.",1,TRUE,TRUE,Main Office,7682 Fern Leaf Lane,Boston,Massachusetts,2113,United States,,,,
61,136,258,1686,4,403,2/7/2012 0:00,3,45.444,136.332,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,507.087,40.567,12.6772,560.3312,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,External Lock Washer 3,LE-1000,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,PROSPOR0001,Pro Sport Industries,1,FALSE,TRUE,Main Office,6360 Sand Pointe Lane,Coronado,California,92118,United States,,,,
61,137,258,1686,4,404,2/7/2012 0:00,3,41.1705,123.5115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,507.087,40.567,12.6772,560.3312,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,External Lock Washer 4,LE-1200,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,PROSPOR0001,Pro Sport Industries,1,FALSE,TRUE,Main Office,6360 Sand Pointe Lane,Coronado,California,92118,United States,,,,
61,138,258,1686,4,405,2/7/2012 0:00,3,39.0705,117.2115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,507.087,40.567,12.6772,560.3312,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,External Lock Washer 9,LE-1201,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,PROSPOR0001,Pro Sport Industries,1,FALSE,TRUE,Main Office,6360 Sand Pointe Lane,Coronado,California,92118,United States,,,,
61,139,258,1686,4,406,2/7/2012 0:00,3,43.344,130.032,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,507.087,40.567,12.6772,560.3312,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,External Lock Washer 5,LE-1400,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,PROSPOR0001,Pro Sport Industries,1,FALSE,TRUE,Main Office,6360 Sand Pointe Lane,Coronado,California,92118,United States,,,,
62,140,254,1684,5,931,2/7/2012 0:00,550,34.8705,19178.775,550,82,468,4,1/24/2012 0:00,2/2/2012 0:00,41048.7,3283.896,1026.2175,45358.8135,482810518,Buyer,11/24/1970,M,M,1/4/2010,FALSE,57,48,TRUE,,Fukiko,J,Ogisu,,520-555-0177,Work,fukiko0@adventure-works.com,0,8751 Norse Drive,Bellevue,Washington,98004,United States,LL Road Tire,TI-R092,FALSE,TRUE,,500,375,8.0373,21.49,,,,,0,R ,L ,,37,88,5/30/2013 0:00,,,PROFESSI0001,Professional Athletic Consultants,1,TRUE,TRUE,Main Office,20 Smiling Tree Court,Burbank,California,91502,United States,4,Tires and Tubes,Accessories,LL Road Tire
62,141,254,1684,5,932,2/7/2012 0:00,550,39.7635,21869.925,550,0,550,4,1/24/2012 0:00,2/2/2012 0:00,41048.7,3283.896,1026.2175,45358.8135,482810518,Buyer,11/24/1970,M,M,1/4/2010,FALSE,57,48,TRUE,,Fukiko,J,Ogisu,,520-555-0177,Work,fukiko0@adventure-works.com,0,8751 Norse Drive,Bellevue,Washington,98004,United States,ML Road Tire,TI-R628,FALSE,TRUE,,500,375,9.3463,24.99,,,,,0,R ,M ,,37,89,5/30/2013 0:00,,,PROFESSI0001,Professional Athletic Consultants,1,TRUE,TRUE,Main Office,20 Smiling Tree Court,Burbank,California,91502,United States,4,Tires and Tubes,Accessories,ML Road Tire
63,142,257,1534,5,422,2/7/2012 0:00,3,47.6805,143.0415,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,429.345,34.3476,10.7336,474.4262,381073001,Buyer,9/17/1972,S,M,1/27/2010,FALSE,54,47,TRUE,,Eric,S,Kurjan,,265-555-0195,Work,eric2@adventure-works.com,2,1378 String Dr,Renton,Washington,98055,United States,Thin-Jam Lock Nut 9,LJ-1213,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,READYRE0001,Ready Rentals,1,TRUE,TRUE,Main Office,35 Buckthorn Court,Kirkland,Washington,98033,United States,,,,
63,143,257,1534,5,423,2/7/2012 0:00,3,45.5805,136.7415,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,429.345,34.3476,10.7336,474.4262,381073001,Buyer,9/17/1972,S,M,1/27/2010,FALSE,54,47,TRUE,,Eric,S,Kurjan,,265-555-0195,Work,eric2@adventure-works.com,2,1378 String Dr,Renton,Washington,98055,United States,Thin-Jam Lock Nut 10,LJ-1220,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,READYRE0001,Ready Rentals,1,TRUE,TRUE,Main Office,35 Buckthorn Court,Kirkland,Washington,98033,United States,,,,
63,144,257,1534,5,424,2/7/2012 0:00,3,49.854,149.562,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,429.345,34.3476,10.7336,474.4262,381073001,Buyer,9/17/1972,S,M,1/27/2010,FALSE,54,47,TRUE,,Eric,S,Kurjan,,265-555-0195,Work,eric2@adventure-works.com,2,1378 String Dr,Renton,Washington,98055,United States,Thin-Jam Lock Nut 1,LJ-1420,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,READYRE0001,Ready Rentals,1,TRUE,TRUE,Main Office,35 Buckthorn Court,Kirkland,Washington,98033,United States,,,,
64,145,261,1614,5,341,2/7/2012 0:00,3,47.5755,142.7265,3,3,0,3,1/24/2012 0:00,2/2/2012 0:00,279.153,22.3322,6.9788,308.464,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,Flat Washer 1,FW-1000,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,RELIANCE0001,"Reliance Fitness, Inc.",2,FALSE,FALSE,Main Office,5514 Grant Street,Ballard,Washington,98107,United States,,,,
64,146,261,1614,5,342,2/7/2012 0:00,3,45.4755,136.4265,3,3,0,3,1/24/2012 0:00,2/2/2012 0:00,279.153,22.3322,6.9788,308.464,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,Flat Washer 6,FW-1200,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,RELIANCE0001,"Reliance Fitness, Inc.",2,FALSE,FALSE,Main Office,5514 Grant Street,Ballard,Washington,98107,United States,,,,
65,147,251,1588,5,931,2/7/2012 0:00,550,34.3455,18890.025,550,0,550,4,1/24/2012 0:00,2/2/2012 0:00,40471.2,3237.696,1011.78,44720.676,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,LL Road Tire,TI-R092,FALSE,TRUE,,500,375,8.0373,21.49,,,,,0,R ,L ,,37,88,5/30/2013 0:00,,,SIGNATUR0001,Signature Cycles,2,TRUE,TRUE,Main Office,50 Kim Court,Coronado,California,92118,United States,4,Tires and Tubes,Accessories,LL Road Tire
65,148,251,1588,5,932,2/7/2012 0:00,550,39.2385,21581.175,523,0,523,4,1/24/2012 0:00,2/2/2012 0:00,40471.2,3237.696,1011.78,44720.676,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,ML Road Tire,TI-R628,FALSE,TRUE,,500,375,9.3463,24.99,,,,,0,R ,M ,,37,89,5/30/2013 0:00,,,SIGNATUR0001,Signature Cycles,2,TRUE,TRUE,Main Office,50 Kim Court,Coronado,California,92118,United States,4,Tires and Tubes,Accessories,ML Road Tire
66,149,253,1622,5,341,2/7/2012 0:00,3,47.4705,142.4115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,563.5665,45.0853,14.0892,622.741,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Flat Washer 1,FW-1000,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,SPEEDCO0001,Speed Corporation,1,TRUE,TRUE,Main Office,2834 Clifford Court,Anacortes,Washington,98221,United States,,,,
66,150,253,1622,5,342,2/7/2012 0:00,3,45.3705,136.1115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,563.5665,45.0853,14.0892,622.741,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Flat Washer 6,FW-1200,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,SPEEDCO0001,Speed Corporation,1,TRUE,TRUE,Main Office,2834 Clifford Court,Anacortes,Washington,98221,United States,,,,
66,151,253,1622,5,343,2/7/2012 0:00,3,49.644,148.932,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,563.5665,45.0853,14.0892,622.741,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Flat Washer 2,FW-1400,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,SPEEDCO0001,Speed Corporation,1,TRUE,TRUE,Main Office,2834 Clifford Court,Anacortes,Washington,98221,United States,,,,
66,152,253,1622,5,344,2/7/2012 0:00,3,45.3705,136.1115,3,0,3,4,1/24/2012 0:00,2/2/2012 0:00,563.5665,45.0853,14.0892,622.741,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Flat Washer 9,FW-3400,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,SPEEDCO0001,Speed Corporation,1,TRUE,TRUE,Main Office,2834 Clifford Court,Anacortes,Washington,98221,United States,,,,
67,153,255,1632,5,928,2/7/2012 0:00,550,32.7705,18023.775,550,0,550,4,1/24/2012 0:00,2/2/2012 0:00,62092.8,4967.424,1552.32,68612.544,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,LL Mountain Tire,TI-M267,FALSE,TRUE,,500,375,9.3463,24.99,,,,,0,M ,L ,,37,85,5/30/2013 0:00,,,SPORTFA0001,Sport Fan Co.,1,TRUE,TRUE,Main Office,80 Edward Ave,Burien,Washington,98168,United States,4,Tires and Tubes,Accessories,LL Mountain Tire
67,154,255,1632,5,929,2/7/2012 0:00,550,37.086,20397.3,550,0,550,4,1/24/2012 0:00,2/2/2012 0:00,62092.8,4967.424,1552.32,68612.544,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,ML Mountain Tire,TI-M602,FALSE,TRUE,,500,375,11.2163,29.99,,,,,0,M ,M ,,37,86,5/30/2013 0:00,,,SPORTFA0001,Sport Fan Co.,1,TRUE,TRUE,Main Office,80 Edward Ave,Burien,Washington,98168,United States,4,Tires and Tubes,Accessories,ML Mountain Tire
67,155,255,1632,5,930,2/7/2012 0:00,550,43.0395,23671.725,550,0,550,4,1/24/2012 0:00,2/2/2012 0:00,62092.8,4967.424,1552.32,68612.544,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,HL Mountain Tire,TI-M823,FALSE,TRUE,,500,375,13.09,35,,,,,0,M ,H ,,37,87,5/30/2013 0:00,,,SPORTFA0001,Sport Fan Co.,1,TRUE,TRUE,Main Office,80 Edward Ave,Burien,Washington,98168,United States,4,Tires and Tubes,Accessories,HL Mountain Tire
68,156,256,1608,5,332,2/7/2012 0:00,550,10.815,5948.25,550,0,550,4,1/24/2012 0:00,2/2/2012 0:00,5948.25,475.86,148.7063,6572.8163,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Freewheel,FH-2981,FALSE,FALSE,Silver,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,SPORTPL0001,Sport Playground,1,TRUE,TRUE,Main Office,8671 Westwood Lane,Palo Alto,California,94303,United States,,,,
69,157,259,1576,5,948,2/8/2012 0:00,550,82.8345,45558.975,550,0,550,4,1/25/2012 0:00,2/3/2012 0:00,91117.95,7289.436,2277.9488,100685.3348,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,Front Brakes,FB-9873,FALSE,TRUE,Silver,500,375,47.286,106.5,,,G  ,317,1,,,,6,102,5/30/2013 0:00,,,SUPERIOR0001,Superior Bicycles,1,TRUE,TRUE,Main Office,87 S. Rising Ave,Lynnwood,Washington,98036,United States,2,Brakes,Components,Front Brakes
69,158,259,1576,5,907,2/8/2012 0:00,550,82.8345,45558.975,550,0,550,4,1/25/2012 0:00,2/3/2012 0:00,91117.95,7289.436,2277.9488,100685.3348,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,Rear Brakes,RB-9231,FALSE,TRUE,Silver,500,375,47.286,106.5,,,G  ,317,1,,,,6,128,5/30/2013 0:00,,,SUPERIOR0001,Superior Bicycles,1,TRUE,TRUE,Main Office,87 S. Rising Ave,Lynnwood,Washington,98036,United States,2,Brakes,Components,Rear Brakes
70,159,260,1590,1,325,2/8/2012 0:00,1250,0.21,262.5,1250,0,1250,4,1/25/2012 0:00,2/3/2012 0:00,525,42,13.125,580.125,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Decal 1,DC-8732,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,SUPERSAL0001,SUPERSALES INC.,1,TRUE,TRUE,Main Office,9443 Oaxaca,Lakewood,California,90712,United States,,,,
70,160,260,1590,1,326,2/8/2012 0:00,1250,0.21,262.5,1250,125,1125,4,1/25/2012 0:00,2/3/2012 0:00,525,42,13.125,580.125,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Decal 2,DC-9824,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,SUPERSAL0001,SUPERSALES INC.,1,TRUE,TRUE,Main Office,9443 Oaxaca,Lakewood,California,90712,United States,,,,
71,161,258,1514,5,320,2/8/2012 0:00,3,49.644,148.932,3,0,3,4,1/25/2012 0:00,2/3/2012 0:00,2003.6835,160.2947,50.0921,2214.0703,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Chainring Bolts,CB-2903,FALSE,FALSE,Silver,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,TRAINING0001,Training Systems,1,TRUE,TRUE,Main Office,6 Dancing Road,Burien,Washington,98168,United States,,,,
71,162,258,1514,5,321,2/8/2012 0:00,3,44.3205,132.9615,3,0,3,4,1/25/2012 0:00,2/3/2012 0:00,2003.6835,160.2947,50.0921,2214.0703,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Chainring Nut,CN-6137,FALSE,FALSE,Silver,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,TRAINING0001,Training Systems,1,TRUE,TRUE,Main Office,6 Dancing Road,Burien,Washington,98168,United States,,,,
